assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
0,0,0,1.0,0,4,0,Bowers,0,0,8480032,-1,0,0.0,C,0,0,20242025,0,0,0.0,L,2,Shane Bowers,NJD,495.25
0,0,0,0.0,0,2,0,Asplund,0,0,8479335,0,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Rasmus Asplund,FLA,451.5
12,15,23, ,4,28,20,Ovechkin,0,10,8471214,14,32,1.14285,L,5,9,20242025,0,0,0.19607,R,102,Alex Ovechkin,WSH,1050.5714
15,4,13, ,2,45,5,Rielly,1,17,8476853,-15,20,0.44444,D,1,7,20242025,0,0,0.06666,L,75,Morgan Rielly,TOR,1283.9777
1,0,1,0.42857,0,23,0,Martin,0,10,8474709,-2,1,0.04347,L,0,0,20242025,0,0,0.0,L,12,Matt Martin,NYI,477.6956
8,9,16,0.51603,1,43,11,Foligno,0,22,8473422,-15,19,0.44186,L,2,3,20242025,0,0,0.17741,L,62,Nick Foligno,CHI,1010.7209
22,13,27,0.49539,6,37,25,Point,2,2,8478010,5,47,1.27027,C,12,20,20242025,0,0,0.29069,R,86,Brayden Point,TBL,1183.8648
2,0,1, ,0,20,0,Shea,0,6,8478854,-6,2,0.1,D,0,1,20242025,0,0,0.0,L,8,Ryan Shea,PIT,924.65
0,0,0, ,0,1,0,Clurman,0,2,8479594,0,0,0.0,D,0,0,20242025,0,0,0.0,R,4,Nathan Clurman,PIT,665.0
2,2,4, ,0,43,2,Pachal,0,53,8481167,0,4,0.09302,D,0,0,20242025,0,0,0.05128,R,39,Brayden Pachal,CGY,869.6744
3,0,3, ,0,26,0,Kessel,0,10,8482516,-1,3,0.11538,D,0,0,20242025,0,0,0.0,R,16,Matthew Kessel,STL,779.7692
14,12,20,0.30434,4,43,18,Huberdeau,1,20,8476456,-7,32,0.74418,C,5,10,20242025,1,2,0.24324,L,74,Jonathan Huberdeau,CGY,1120.2093
11,15,22,0.0,1,43,16,Knies,0,20,8482720,-3,27,0.6279,L,1,5,20242025,0,0,0.21917,L,73,Matthew Knies,TOR,1100.3953
4,3,6, ,0,34,4,Liljegren,0,20,8480043,-12,8,0.23529,D,1,2,20242025,0,0,0.07843,R,51,Timothy Liljegren,TOR,1101.1764
1,0,1,0.0,0,8,0,Rempe,0,24,8482460,2,1,0.125,C,0,0,20242025,0,0,0.0,R,2,Matt Rempe,NYR,393.125
4,6,10,0.59557,0,43,7,Stenlund,0,18,8478831,-10,11,0.25581,C,0,0,20242025,1,1,0.125,R,56,Kevin Stenlund,UTA,857.8139
6,3,8,0.48538,0,36,7,Sharangovich,0,4,8481068,-7,13,0.36111,C,3,4,20242025,1,1,0.0921,L,76,Yegor Sharangovich,CGY,1053.4444
5,2,7, ,0,37,2,Miller,0,10,8480817,-4,7,0.18918,D,0,0,20242025,0,0,0.03389,L,59,K'Andre Miller,NYR,1298.1891
3,4,7,0.0,1,43,4,Edstrom,0,23,8481726,-7,7,0.16279,C,0,0,20242025,0,0,0.11428,L,35,Adam Edstrom,NYR,546.3023
0,0,0, ,0,8,0,Stienburg,0,22,8481737,0,0,0.0,C,0,0,20242025,0,0,0.0,R,4,Matt Stienburg,COL,365.375
7,7,12,0.57142,1,43,7,Perry,0,23,8470621,2,14,0.32558,R,0,2,20242025,0,0,0.16279,R,43,Corey Perry,EDM,681.6511
15,11,21,0.35714,3,33,12,Marchment,0,35,8478975,9,27,0.81818,L,1,6,20242025,0,0,0.15,L,80,Mason Marchment,DAL,928.0
18,7,16,0.40518,2,45,8,Mittelstadt,0,14,8479999,-16,26,0.57777,C,1,10,20242025,0,0,0.13114,L,61,Casey Mittelstadt,COL,1083.5111
14,8,21,0.53708,3,46,10,Zacha,2,15,8478401,0,24,0.52173,C,0,1,20242025,2,2,0.11627,L,86,Pavel Zacha,BOS,1136.0217
12,1,12, ,0,44,1,Tanev,0,16,8475690,14,13,0.29545,D,0,0,20242025,0,1,0.04347,R,23,Chris Tanev,TOR,1177.5909
9,6,15,0.375,1,45,6,Foligno,0,44,8475220,8,15,0.33333,L,0,0,20242025,0,0,0.13333,L,45,Marcus Foligno,MIN,840.2
9,2,11, ,0,46,2,Dillon,0,50,8475455,11,11,0.23913,D,0,0,20242025,0,0,0.08333,L,24,Brenden Dillon,NJD,1082.826
10,3,13, ,1,40,3,Seeler,0,16,8476372,2,13,0.325,D,0,0,20242025,0,0,0.06976,L,43,Nick Seeler,PHI,973.4
0,0,0,0.51948,0,13,0,Gustafsson,0,7,8481019,1,0,0.0,C,0,0,20242025,0,0,0.0,L,12,David Gustafsson,WPG,518.8461
6,6,10,0.51377,3,35,8,Pinto,0,14,8481596,1,14,0.4,C,1,2,20242025,1,2,0.12307,R,65,Shane Pinto,OTT,1055.6857
2,0,2,0.0,0,28,0,Reaves,0,23,8471817,-1,2,0.07142,R,0,0,20242025,0,0,0.0,R,10,Ryan Reaves,TOR,473.6071
6,2,8, ,0,34,2,Miller,0,22,8476525,8,8,0.23529,D,0,0,20242025,0,0,0.05,R,40,Colin Miller,WPG,837.8235
24,3,20, ,1,45,6,Pionk,0,32,8480145,9,30,0.66666,D,3,9,20242025,0,1,0.08,R,75,Neal Pionk,WPG,1323.1777
0,2,2,0.42857,0,12,2,McLaughlin,0,0,8483397,-1,2,0.16666,C,0,0,20242025,0,0,0.15384,R,13,Marc McLaughlin,BOS,551.75
8,6,11,0.32258,0,42,6,Farabee,0,22,8480797,-14,14,0.33333,L,0,3,20242025,0,0,0.07142,L,84,Joel Farabee,PHI,920.3809
4,1,5,0.26923,0,40,3,Trenin,0,20,8478508,5,7,0.175,C,0,0,20242025,2,2,0.07692,L,39,Yakov Trenin,MIN,813.2
30,16,33,0.32352,1,44,18,Marchenko,0,12,8480893,26,48,1.0909,R,2,15,20242025,0,0,0.13953,R,129,Kirill Marchenko,CBJ,1121.9318
12,4,12,0.49375,0,38,6,McTavish,0,26,8482745,-6,18,0.47368,C,2,6,20242025,0,0,0.08108,L,74,Mason McTavish,ANA,975.0526
1,1,2, ,0,8,1,Kylington,0,4,8478430,-2,2,0.25,D,0,0,20242025,0,0,0.5,L,2,Oliver Kylington,COL,730.0
15,6,21, ,3,41,6,Toews,2,14,8478038,14,21,0.51219,D,0,0,20242025,0,0,0.08,L,75,Devon Toews,COL,1470.5853
0,0,0, ,0,3,0,Blümel,0,0,8481712,0,0,0.0,R,0,0,20242025,0,0,0.0,L,3,Matj Blümel,DAL,420.6666
21,7,19,0.57368,1,33,8,Miller,1,28,8476468,-4,29,0.87878,C,1,10,20242025,0,0,0.1194,L,67,J.T. Miller,VAN,1077.0909
9,2,8,0.5,0,45,6,Iafallo,0,13,8480113,8,15,0.33333,L,4,7,20242025,0,0,0.1132,L,53,Alex Iafallo,WPG,765.8
10,0,8, ,0,40,0,Cernak,0,23,8478416,11,10,0.25,D,0,0,20242025,0,2,0.0,R,33,Erik Cernak,TBL,1121.15
16,3,15, ,0,43,3,Chabot,0,12,8478469,10,19,0.44186,D,0,4,20242025,0,0,0.03157,L,95,Thomas Chabot,OTT,1366.0697
22,4,15, ,0,43,4,Seider,0,20,8481542,-2,26,0.60465,D,0,11,20242025,0,0,0.04878,R,82,Moritz Seider,DET,1498.6511
10,7,15,0.28571,1,45,11,Neighbours,1,30,8482089,-2,21,0.46666,L,4,6,20242025,0,0,0.1375,L,80,Jake Neighbours,STL,986.4888
15,10,21,0.47619,1,43,12,Palmieri,0,12,8475151,-10,27,0.6279,C,2,5,20242025,0,1,0.14117,R,85,Kyle Palmieri,NYI,1108.5581
3,0,3,0.25,0,12,0,Di Giuseppe,0,4,8476858,-2,3,0.25,L,0,0,20242025,0,0,0.0,L,11,Phillip Di Giuseppe,VAN,709.3333
5,4,9,0.4074,2,45,4,Lorentz,0,0,8478904,4,9,0.2,C,0,0,20242025,0,0,0.10526,L,38,Steven Lorentz,TOR,640.9333
3,6,9,0.43866,1,43,7,Newhook,0,14,8481618,-13,10,0.23255,C,1,1,20242025,0,0,0.12727,L,55,Alex Newhook,MTL,900.5116
11,8,13,0.47783,1,43,9,Namestnikov,0,28,8476480,11,20,0.46511,C,1,7,20242025,0,0,0.20454,L,44,Vladislav Namestnikov,WPG,877.6046
0,0,0, ,0,1,0,Gauthier,0,0,8479328,0,0,0.0,R,0,0,20242025,0,0, ,R,0,Julien Gauthier,NYI,462.0
14,8,21,0.46902,1,45,9,Laughton,0,12,8476872,-9,23,0.51111,C,0,0,20242025,1,2,0.11538,L,78,Scott Laughton,PHI,867.4888
0,0,0, ,0,1,0,Morelli,0,0,8481462,-1,0,0.0,L,0,0,20242025,0,0, ,L,0,Mason Morelli,VGK,451.0
10,8,18, ,0,43,12,Dadonov,0,4,8474149,11,22,0.51162,R,4,4,20242025,0,0,0.16216,L,74,Evgenii Dadonov,DAL,844.6744
1,1,2,1.0,0,12,1,Reinhardt,0,11,8481133,-5,2,0.16666,L,0,0,20242025,0,0,0.0909,L,11,Cole Reinhardt,OTT,488.0833
0,0,0, ,0,32,0,Juulsen,0,21,8478454,-11,0,0.0,D,0,0,20242025,0,0,0.0,R,25,Noah Juulsen,VAN,993.8125
3,3,6,0.51785,0,20,3,Brodzinski,0,4,8477380,4,6,0.3,C,0,0,20242025,0,0,0.12,R,25,Jonny Brodzinski,NYR,625.05
7,1,8, ,0,37,1,Allan,0,16,8482700,-11,8,0.21621,D,0,0,20242025,0,0,0.06666,L,15,Nolan Allan,CHI,913.1621
1,1,2,0.38,0,12,2,Doan,0,6,8482659,-3,3,0.25,R,1,1,20242025,0,0,0.11111,R,18,Josh Doan,UTA,803.9166
7,7,13,0.0,0,41,10,Heineman,0,14,8482476,2,17,0.41463,L,3,4,20242025,0,0,0.21739,L,46,Emil Heineman,MTL,668.756
3,2,2, ,0,14,2,Thompson,0,6,8482144,-8,5,0.35714,D,0,3,20242025,0,0,0.11764,R,17,Jack Thompson,SJS,963.4285
16,6,19, ,1,41,6,Harley,1,8,8481581,22,22,0.53658,D,0,3,20242025,0,0,0.06382,L,94,Thomas Harley,DAL,1331.5609
32,3,21, ,0,43,3,Hutson,0,22,8483457,-4,35,0.81395,D,0,14,20242025,0,0,0.06122,L,49,Lane Hutson,MTL,1362.372
16,10,23,0.35714,5,45,13,Schwartz,0,16,8475768,-1,29,0.64444,C,3,6,20242025,0,0,0.12621,L,103,Jaden Schwartz,SEA,1066.8
0,0,0, ,0,5,0,Alexeyev,0,0,8480823,4,0,0.0,D,0,0,20242025,0,0,0.0,L,4,Alexander Alexeyev,WSH,793.2
4,2,6,0.42,0,19,2,Sasson,0,0,8484136,3,6,0.31578,C,0,0,20242025,0,0,0.08695,L,23,Max Sasson,VAN,618.9473
5,4,9,0.45454,1,39,4,Carrier,0,16,8477478,2,9,0.23076,L,0,0,20242025,0,0,0.09523,L,42,William Carrier,CAR,696.8717
5,3,8,0.25,0,17,3,Pelletier,0,4,8481592,6,8,0.47058,L,0,0,20242025,0,0,0.12,L,25,Jakob Pelletier,CGY,726.3529
13,5,17,0.45454,1,44,6,Brown,0,4,8477015,4,19,0.43181,R,0,0,20242025,1,2,0.09836,R,61,Connor Brown,EDM,814.8636
6,3,8,0.0,0,29,3,Carcone,0,23,8479619,-4,9,0.31034,L,0,1,20242025,0,0,0.06,L,50,Michael Carcone,UTA,664.1724
2,2,4, ,0,45,2,Borgen,0,13,8478840,-13,4,0.08888,D,0,0,20242025,0,0,0.05714,R,35,Will Borgen,SEA,969.8
4,1,5,0.25,0,31,1,Grundstrom,0,12,8479336,-5,5,0.16129,R,0,0,20242025,0,0,0.02439,L,41,Carl Grundstrom,SJS,541.8387
18,11,23,0.57142,4,43,12,Benn,1,54,8473994,4,30,0.69767,L,1,7,20242025,0,0,0.14457,L,83,Jamie Benn,DAL,948.1162
7,3,10, ,0,37,3,Guhle,0,23,8482087,-4,10,0.27027,D,0,0,20242025,0,0,0.06818,L,44,Kaiden Guhle,MTL,1276.2702
1,3,4,0.46296,0,35,3,Rooney,0,10,8479291,-5,4,0.11428,C,0,0,20242025,0,0,0.1,L,30,Kevin Rooney,CGY,589.0857
0,0,0, ,0,8,0,Ohgren,0,0,8483499,-2,0,0.0,L,0,0,20242025,0,0,0.0,L,10,Liam Ohgren,MIN,592.875
0,0,0,1.0,0,7,0,Grebenkin,0,2,8483733,-3,0,0.0,R,0,0,20242025,0,0,0.0,L,2,Nikita Grebenkin,TOR,524.8571
0,0,0, ,0,3,0,Ponomarev,0,2,8482102,0,0,0.0,C,0,0,20242025,0,0,0.0,L,4,Vasily Ponomarev,PIT,552.0
20,8,21,0.57347,2,43,18,Larkin,0,28,8477946,-7,38,0.88372,C,10,17,20242025,0,0,0.15254,L,118,Dylan Larkin,DET,1199.3255
5,7,12,0.50363,0,46,10,Coyle,0,14,8475745,-5,15,0.32608,C,3,3,20242025,0,0,0.15384,R,65,Charlie Coyle,BOS,1039.3478
0,0,0, ,0,3,0,Johnson,0,0,8481147,0,0,0.0,C,0,0,20242025,0,0,0.0,R,1,Reese Johnson,MIN,571.6666
3,5,8,0.0,2,34,5,Kapanen,0,8,8477953,-11,8,0.23529,R,0,0,20242025,0,0,0.14285,R,35,Kasperi Kapanen,STL,705.5294
9,1,9, ,1,39,2,Chisholm,0,2,8480990,0,11,0.28205,D,1,2,20242025,0,0,0.04444,L,45,Declan Chisholm,MIN,1072.0512
0,1,1,0.5,0,6,1,Cardwell,0,2,8482206,-2,1,0.16666,R,0,0,20242025,0,0,0.2,R,5,Ethan Cardwell,SJS,691.8333
4,5,7,0.42774,1,34,5,Novak,0,4,8478438,-2,9,0.2647,C,0,2,20242025,0,0,0.0862,L,58,Tommy Novak,NSH,801.1764
0,0,0,0.0,0,1,0,Hardman,0,0,8482635,0,0,0.0,L,0,0,20242025,0,0, ,L,0,Mike Hardman,NJD,504.0
2,3,5,0.5,2,35,4,Gregor,0,17,8479393,-10,6,0.17142,L,0,0,20242025,1,1,0.09523,L,42,Noah Gregor,OTT,693.8571
2,1,2,0.25,0,24,1,Nieto,0,2,8476442,-2,3,0.125,L,0,1,20242025,0,0,0.05263,L,19,Matt Nieto,PIT,750.3333
2,6,8,0.36363,4,35,13,Kreider,0,20,8475184,-9,15,0.42857,L,5,5,20242025,2,2,0.1413,L,92,Chris Kreider,NYR,1054.6857
8,4,12,0.5485,0,43,4,Kastelic,0,81,8480355,3,12,0.27906,C,0,0,20242025,0,0,0.07547,R,53,Mark Kastelic,BOS,679.3953
0,0,0, ,0,4,0,Sheary,0,4,8477839,-2,0,0.0,L,0,0,20242025,0,0,0.0,L,3,Conor Sheary,TBL,680.5
4,4,7,0.52574,0,46,4,Acciari,0,12,8478569,-13,8,0.17391,C,0,0,20242025,0,1,0.08888,R,45,Noel Acciari,PIT,823.0217
5,4,9,0.62944,1,38,5,Sturm,0,11,8481477,-6,10,0.26315,C,0,0,20242025,1,1,0.1923,L,26,Nico Sturm,SJS,585.4473
15,3,16, ,1,45,5,McAvoy,0,44,8479325,2,20,0.44444,D,1,3,20242025,1,1,0.05813,R,86,Charlie McAvoy,BOS,1421.4
8,3,11, ,1,35,3,Zamula,0,2,8481178,-9,11,0.31428,D,0,0,20242025,0,0,0.125,L,24,Egor Zamula,PHI,1004.1428
17,11,27,0.5974,3,42,13,Horvat,2,4,8477500,9,30,0.71428,C,1,2,20242025,1,1,0.10833,L,120,Bo Horvat,NYI,1194.8333
0,0,0, ,0,9,0,Korchinski,0,4,8483466,-5,0,0.0,D,0,0,20242025,0,0,0.0,L,7,Kevin Korchinski,CHI,1006.4444
4,1,5,0.4855,0,33,2,Holmberg,0,19,8480995,-3,6,0.18181,R,0,0,20242025,1,1,0.07692,L,26,Pontus Holmberg,TOR,783.5454
3,2,5, ,0,15,3,Duclair,0,4,8477407,-3,6,0.4,L,1,1,20242025,0,0,0.14285,L,21,Anthony Duclair,NYI,941.0
15,1,8, ,0,44,2,Vlasic,0,6,8481568,-11,17,0.38636,D,1,9,20242025,0,0,0.02898,L,69,Alex Vlasic,CHI,1424.8409
2,1,2,0.54979,0,42,2,Glendening,0,6,8476822,-7,4,0.09523,C,0,0,20242025,1,2,0.06666,R,30,Luke Glendening,TBL,659.619
10,4,13,0.42352,1,46,6,O'Connor,0,16,8482055,-11,16,0.34782,L,1,2,20242025,1,1,0.08695,L,69,Drew O'Connor,PIT,878.4782
0,0,0, ,0,1,0,Rosen,0,0,8482765,0,0,0.0,R,0,0,20242025,0,0, ,L,0,Isak Rosen,BUF,389.0
30,11,29,0.49065,5,43,13,Suzuki,4,4,8480018,5,43,1.0,C,2,14,20242025,0,0,0.14942,R,87,Nick Suzuki,MTL,1166.9302
4,4,7,0.51785,0,38,4,Walker,0,24,8477573,-4,8,0.21052,L,0,0,20242025,0,1,0.11428,L,35,Nathan Walker,STL,699.5
4,2,5, ,0,7,2,Richard,0,0,8478409,4,6,0.85714,C,0,1,20242025,0,0,0.2,L,10,Anthony Richard,PHI,714.8571
12,3,14,0.46349,1,37,3,Domi,0,32,8477503,1,15,0.4054,C,0,1,20242025,0,0,0.05454,L,55,Max Domi,TOR,878.054
1,2,3, ,0,10,2,Lekkerimaki,0,2,8483476,-5,3,0.3,R,0,0,20242025,0,0,0.14285,R,14,Jonathan Lekkerimaki,VAN,832.0
27,9,24,0.5,2,30,12,Stone,0,2,8475913,20,39,1.3,R,3,14,20242025,0,1,0.2,R,60,Mark Stone,VGK,1172.0333
16,18,28,0.25,1,46,22,Rakell,1,8,8476483,-12,38,0.82608,R,4,10,20242025,0,0,0.18803,R,117,Rickard Rakell,PIT,1135.6956
2,0,2,0.35897,0,42,0,Girgensons,0,22,8476878,-5,2,0.04761,C,0,0,20242025,0,0,0.0,L,43,Zemgus Girgensons,TBL,652.5714
7,7,13,0.0,1,43,10,Gallagher,0,19,8475848,-5,17,0.39534,R,3,4,20242025,0,0,0.13333,R,75,Brendan Gallagher,MTL,826.4883
1,0,1,0.125,0,15,0,Duehr,0,0,8482652,-4,1,0.06666,R,0,0,20242025,0,0,0.0,R,8,Walker Duehr,CGY,536.8666
0,1,1, ,1,3,1,Highmore,0,0,8478146,0,1,0.33333,C,0,0,20242025,0,0,0.2,L,5,Matthew Highmore,OTT,688.6666
15,5,18,0.36842,1,42,5,Brink,0,10,8481553,-8,20,0.47619,R,0,2,20242025,0,0,0.08771,R,57,Bobby Brink,PHI,810.1666
12,5,13,0.5,1,44,13,Bunting,0,42,8478047,-15,25,0.56818,L,8,12,20242025,0,0,0.15476,L,84,Michael Bunting,PIT,898.909
3,0,3, ,0,21,0,Del Gaizo,0,17,8481743,0,3,0.14285,D,0,0,20242025,0,0,0.0,L,28,Marc Del Gaizo,NSH,938.8095
2,0,2, ,0,18,0,Hanley,0,4,8477810,5,2,0.11111,D,0,0,20242025,0,0,0.0,L,13,Joel Hanley,CGY,943.8888
0,0,0, ,0,6,0,Matinpalo,0,4,8484321,-1,0,0.0,D,0,0,20242025,0,0,0.0,R,4,Nikolas Matinpalo,OTT,798.3333
8,2,10, ,0,43,2,Schneider,0,8,8482073,4,10,0.23255,D,0,0,20242025,0,0,0.03448,R,58,Braden Schneider,NYR,1030.6046
11,4,15,0.50967,0,42,4,Poehling,0,12,8480068,0,15,0.35714,C,0,0,20242025,0,0,0.1,L,40,Ryan Poehling,PHI,813.6428
9,1,10, ,0,34,1,Roy,0,12,8478911,7,10,0.29411,D,0,0,20242025,0,0,0.025,R,40,Matt Roy,WSH,1176.4411
3,1,4,0.50273,0,36,1,Dellandrea,0,24,8480848,-11,4,0.11111,C,0,0,20242025,0,0,0.03846,R,26,Ty Dellandrea,SJS,707.0277
5,3,7, ,0,45,3,Kulikov,0,30,8475179,6,8,0.17777,D,0,1,20242025,0,0,0.0625,L,48,Dmitry Kulikov,FLA,1187.0888
19,14,26,0.36363,5,46,16,Marchand,2,32,8473419,-5,35,0.76086,L,2,8,20242025,0,1,0.11764,L,136,Brad Marchand,BOS,1118.7608
23,10,22,0.2,3,36,14,Ehlers,1,4,8477940,4,37,1.02777,L,4,15,20242025,0,0,0.16091,L,87,Nikolaj Ehlers,WPG,937.7777
0,0,0,0.0,0,7,0,Rondbjerg,0,0,8480007,-1,0,0.0,R,0,0,20242025,0,0,0.0,L,3,Jonas Rondbjerg,VGK,537.2857
0,0,0, ,0,17,0,MacDermid,0,19,8477073,-3,0,0.0,L,0,0,20242025,0,0,0.0,L,5,Kurtis MacDermid,NJD,319.647
0,1,1, ,1,18,1,Gadjovich,0,10,8479981,-6,1,0.05555,L,0,0,20242025,0,0,0.0909,L,11,Jonah Gadjovich,FLA,470.0555
13,10,22,0.41176,1,43,11,Cuylle,0,21,8482157,8,24,0.55813,L,0,1,20242025,1,1,0.13924,L,79,Will Cuylle,NYR,889.5813
