blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,gamesPlayed,giveaways,giveawaysPer60,hits,hitsPer60,lastName,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,playerId,positionCode,seasonId,shootsCatches,shotAttemptsBlocked,skaterFullName,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame
29,5.23,0.0,0,0.0,1,21,13,2.34,28,5.05,Helleson,0,1,0,1,13,15,0,8481563,D,20242025,R,23,Drew Helleson,7,1.26,ANA,950.38
21,1.55,0.0,0,0.0,1,43,55,4.06,8,0.59,Schmaltz,1,1,5,2,34,43,0,8477951,C,20242025,R,60,Nick Schmaltz,17,1.25,UTA,1132.44
72,5.18,0.0,0,0.0,1,43,54,3.89,71,5.11,Soucy,0,2,1,1,18,22,0,8477369,D,20242025,L,45,Carson Soucy,12,0.86,VAN,1161.95
0,0.0,0.0,0,0.0,0,2,4,8.42,1,2.1,DeSimone,0,0,0,0,1,1,0,8480084,D,20242025,R,4,Nick DeSimone,0,0.0,UTA,854.5
26,5.57,0.0,0,0.0,0,24,11,2.36,17,3.64,Harris,0,0,1,0,4,5,0,8480887,D,20242025,L,10,Jordan Harris,3,0.64,CBJ,699.08
15,1.63,0.0,1,1.0,4,42,18,1.96,98,10.68,Boqvist,1,3,0,1,15,20,0,8480003,C,20242025,L,16,Jesper Boqvist,9,0.98,FLA,786.26
27,1.96,0.0,0,0.0,3,45,27,1.96,9,0.65,Vilardi,2,5,1,1,29,38,0,8480014,C,20242025,R,30,Gabriel Vilardi,18,1.31,WPG,1097.02
25,2.52,0.0,0,0.0,0,34,28,2.83,16,1.61,Raddysh,1,1,1,0,37,40,0,8478178,D,20242025,R,47,Darren Raddysh,3,0.3,TBL,1047.58
11,3.02,,0,,0,26,9,2.47,51,14.04,Jones,0,1,1,0,14,16,0,8480259,C,20242025,L,11,Ben Jones,2,0.55,MIN,502.92
31,2.39,2.0,0,2.0,1,44,36,2.78,15,1.15,Strome,0,4,2,0,32,39,0,8478440,C,20242025,L,30,Dylan Strome,14,1.08,WSH,1058.47
2,10.74,,0,,0,1,0,0.0,0,0.0,Carlile,0,0,0,0,2,2,0,8483398,D,20242025,L,0,Declan Carlile,0,0.0,TBL,670.0
28,2.1,5.0,1,6.0,2,41,34,2.56,12,0.9,Kopitar,1,1,0,0,20,22,0,8471685,C,20242025,L,29,Anze Kopitar,21,1.58,LAK,1165.36
41,4.26,0.0,0,0.0,0,44,33,3.43,28,2.91,Christiansen,1,1,2,0,20,25,0,8481161,D,20242025,L,36,Jake Christiansen,7,0.72,CBJ,787.15
30,2.43,0.0,2,2.0,1,43,24,1.95,94,7.64,Bennett,2,4,3,2,41,52,0,8477935,C,20242025,L,47,Sam Bennett,16,1.3,FLA,1029.67
6,1.16,2.0,1,3.0,3,19,12,2.33,4,0.77,Seguin,1,3,1,1,13,19,0,8475794,C,20242025,R,26,Tyler Seguin,4,0.77,DAL,973.21
42,2.67,2.0,0,2.0,2,46,31,1.97,27,1.72,Hischier,2,7,1,2,36,48,0,8480002,C,20242025,L,50,Nico Hischier,16,1.01,NJD,1227.84
28,5.51,1.0,0,1.0,2,26,8,1.57,61,12.02,McGinn,0,0,0,0,8,8,0,8476934,L,20242025,L,10,Brock McGinn,7,1.37,ANA,702.5
10,1.0,0.0,1,1.0,0,42,25,2.52,40,4.03,Kakko,1,3,3,0,17,24,0,8481554,R,20242025,L,31,Kaapo Kakko,8,0.8,"NYR,SEA",849.07
16,1.42,0.0,0,0.0,2,41,25,2.22,75,6.67,Laferriere,0,3,3,2,49,57,0,8482155,R,20242025,R,49,Alex Laferriere,11,0.97,LAK,986.75
127,8.66,2.0,0,2.0,0,43,46,3.13,88,6.0,Trouba,0,2,0,0,24,26,0,8476885,D,20242025,R,59,Jacob Trouba,14,0.95,"NYR,ANA",1226.9
57,4.48,0.0,0,0.0,0,37,26,2.04,61,4.79,Edmundson,0,1,1,0,32,34,0,8476441,D,20242025,L,39,Joel Edmundson,10,0.78,LAK,1237.45
11,4.3,0.0,0,0.0,0,15,6,2.34,37,14.48,Gilbert,0,0,0,0,2,2,0,8478502,D,20242025,L,7,Dennis Gilbert,1,0.39,BUF,613.13
9,3.39,,0,,1,23,4,1.5,47,17.73,Wagner,0,0,0,0,12,12,0,8475780,R,20242025,R,7,Chris Wagner,1,0.37,COL,414.69
14,1.31,2.0,1,3.0,3,38,32,3.01,18,1.69,Coronato,1,2,1,0,37,41,1,8482679,R,20242025,R,47,Matt Coronato,10,0.94,CGY,1005.21
68,3.96,0.0,0,0.0,1,44,40,2.32,45,2.62,Byram,0,2,1,1,18,22,0,8481524,D,20242025,L,34,Bowen Byram,13,0.75,BUF,1404.84
1,4.84,,0,,0,1,1,4.84,1,4.84,Misyul,0,0,0,0,0,0,0,8481536,D,20242025,L,1,Daniil Misyul,0,0.0,NJD,743.0
7,0.63,0.0,0,0.0,1,38,43,3.92,9,0.82,Kane,0,5,5,0,29,41,1,8474141,R,20242025,L,49,Patrick Kane,9,0.82,DET,1039.13
44,4.38,0.0,0,0.0,0,33,55,5.48,76,7.57,Manson,0,0,3,0,15,18,0,8476312,D,20242025,R,53,Josh Manson,15,1.49,COL,1094.03
8,0.81,0.0,0,0.0,0,42,35,3.54,4,0.4,Maccelli,1,3,1,4,37,46,0,8481711,L,20242025,L,48,Matias Maccelli,8,0.81,UTA,845.59
48,5.34,1.0,0,1.0,1,45,20,2.22,165,18.38,Hathaway,1,2,2,2,21,29,0,8477903,R,20242025,R,13,Garnet Hathaway,5,0.55,PHI,717.86
7,5.09,0.0,0,0.0,0,5,4,2.91,6,4.36,Mailloux,0,0,1,0,1,2,0,8482733,D,20242025,R,6,Logan Mailloux,0,0.0,MTL,989.6
3,7.83,,0,,0,2,1,2.61,4,10.44,Fleury,0,0,0,0,1,1,0,8479985,D,20242025,R,3,Cale Fleury,2,5.22,SEA,689.0
0,0.0,,0,,0,3,1,2.49,3,7.49,Tufte,0,0,0,0,0,0,0,8479362,L,20242025,L,0,Riley Tufte,0,0.0,BOS,480.33
20,2.0,1.0,1,2.0,1,42,25,2.51,34,3.41,Eller,0,1,0,0,22,23,0,8474189,C,20242025,L,36,Lars Eller,8,0.8,"PIT,WSH",852.9
34,2.91,2.0,1,3.0,1,45,25,2.14,99,8.48,Luostarinen,0,3,3,0,25,32,0,8480185,C,20242025,L,22,Eetu Luostarinen,14,1.19,FLA,933.66
58,3.65,1.0,0,1.0,0,41,50,3.14,49,3.08,Faulk,2,1,0,1,27,31,0,8475753,D,20242025,R,64,Justin Faulk,15,0.94,STL,1394.53
5,3.03,0.0,0,0.0,1,10,3,1.82,5,3.03,Puustinen,0,0,0,0,2,2,0,8481703,R,20242025,R,2,Valtteri Puustinen,3,1.82,PIT,593.3
0,0.0,,0,,0,4,0,0.0,11,14.97,Steeves,0,0,0,0,2,2,0,8482634,C,20242025,L,1,Alex Steeves,0,0.0,TOR,661.25
36,4.4,2.0,0,2.0,0,24,29,3.54,27,3.3,Samberg,0,0,0,0,15,15,0,8480049,D,20242025,L,29,Dylan Samberg,15,1.83,WPG,1226.41
9,1.18,0.0,0,0.0,2,37,18,2.37,13,1.71,van Riemsdyk,0,2,0,0,15,17,0,8474037,L,20242025,L,12,James van Riemsdyk,4,0.52,CBJ,736.7
9,2.06,0.0,0,0.0,1,26,16,3.66,14,3.2,Vesey,0,0,1,0,10,11,0,8476918,L,20242025,L,11,Jimmy Vesey,5,1.14,NYR,604.3
12,2.2,0.0,0,0.0,0,27,12,2.2,45,8.26,Joseph,0,0,2,0,10,12,0,8478472,R,20242025,L,16,Mathieu Joseph,10,1.83,STL,725.96
102,5.52,2.0,0,2.0,1,45,63,3.41,36,1.94,Sanheim,0,1,3,3,37,44,0,8477948,D,20242025,L,55,Travis Sanheim,29,1.57,PHI,1477.53
6,0.77,0.0,0,0.0,0,40,25,3.21,73,9.38,Maroon,2,0,0,1,17,20,0,8474034,L,20242025,L,12,Patrick Maroon,3,0.38,CHI,700.4
18,1.3,1.0,0,1.0,2,45,48,3.49,65,4.72,Verhaeghe,2,4,5,2,48,61,0,8477409,C,20242025,L,86,Carter Verhaeghe,16,1.16,FLA,1099.6
10,1.67,1.0,0,1.0,1,21,12,2.01,32,5.37,Chinakhov,1,1,1,2,17,22,0,8482475,R,20242025,L,24,Yegor Chinakhov,3,0.5,CBJ,1021.23
32,4.54,0.0,0,0.0,0,34,17,2.41,18,2.55,Pyyhtia,0,0,3,0,7,10,0,8482451,L,20242025,L,20,Mikael Pyyhtia,4,0.56,CBJ,745.14
6,3.47,0.0,0,0.0,0,8,5,2.89,16,9.26,Ludvig,0,0,0,0,1,1,0,8481206,D,20242025,L,3,John Ludvig,1,0.57,COL,777.0
16,3.06,0.0,0,0.0,1,21,10,1.91,11,2.1,Pickering,0,1,0,1,8,10,0,8483503,D,20242025,L,22,Owen Pickering,5,0.95,PIT,894.33
73,3.73,1.0,0,1.0,2,44,63,3.22,10,0.51,Werenski,5,10,5,1,49,70,1,8478460,D,20242025,L,98,Zach Werenski,28,1.43,CBJ,1599.52
17,2.39,0.0,0,0.0,0,43,16,2.25,51,7.19,MacLean,0,0,2,0,12,14,0,8481237,C,20242025,L,12,Kyle MacLean,7,0.98,NYI,593.32
23,2.67,0.0,0,0.0,0,22,27,3.13,39,4.53,Hronek,0,0,4,0,21,25,0,8479425,D,20242025,R,26,Filip Hronek,8,0.92,VAN,1408.54
8,2.61,0.0,0,0.0,0,23,11,3.59,32,10.46,Burroughs,0,0,0,0,3,3,0,8477335,D,20242025,R,9,Kyle Burroughs,3,0.98,LAK,478.6
15,1.28,0.0,0,0.0,4,44,41,3.5,45,3.84,Zucker,3,2,4,0,41,50,0,8475722,L,20242025,L,27,Jason Zucker,13,1.11,BUF,956.7
16,4.31,,0,,0,18,9,2.42,6,1.61,Dermott,0,0,1,1,4,6,0,8478408,D,20242025,L,10,Travis Dermott,3,0.8,"EDM,MIN",742.11
53,4.24,0.0,1,1.0,1,33,34,2.72,31,2.48,Walman,1,2,4,0,39,46,0,8478013,D,20242025,L,67,Jake Walman,18,1.44,SJS,1362.63
53,3.38,1.0,1,2.0,0,43,70,4.47,4,0.25,Theodore,3,5,2,0,24,34,0,8477447,D,20242025,L,101,Shea Theodore,22,1.4,VGK,1310.46
22,2.27,2.0,0,2.0,2,41,8,0.82,45,4.66,Cates,1,1,1,0,20,23,0,8480220,L,20242025,L,28,Noah Cates,11,1.13,PHI,847.43
8,2.85,0.0,1,1.0,0,18,11,3.92,28,9.99,Miroshnichenko,1,0,1,1,8,11,0,8483491,L,20242025,R,7,Ivan Miroshnichenko,3,1.07,WSH,560.55
82,5.52,0.0,0,0.0,0,42,51,3.43,58,3.9,Chiarot,0,1,1,2,25,29,0,8475279,D,20242025,L,54,Ben Chiarot,17,1.14,DET,1272.45
28,2.07,1.0,1,2.0,3,43,62,4.59,81,6.0,Forsberg,4,8,8,2,67,90,0,8476887,L,20242025,R,91,Filip Forsberg,26,1.92,NSH,1129.25
0,0.0,,0,,0,1,1,3.32,0,0.0,Marino,0,0,0,0,0,0,0,8478507,D,20242025,R,0,John Marino,0,0.0,UTA,1084.0
20,1.55,0.0,0,0.0,1,44,42,3.26,19,1.47,McMichael,1,6,4,3,39,55,0,8481580,C,20242025,L,36,Connor McMichael,14,1.08,WSH,1053.63
23,1.71,0.0,0,0.0,2,45,49,3.65,26,1.94,Kyrou,2,4,0,3,43,52,0,8479385,C,20242025,R,86,Jordan Kyrou,14,1.04,STL,1072.08
5,0.98,0.0,0,0.0,2,29,11,2.17,15,2.95,Hayes,2,2,0,1,15,21,0,8475763,R,20242025,L,15,Kevin Hayes,5,0.98,PIT,629.1
68,3.94,2.0,0,2.0,1,44,71,4.12,17,0.98,Bouchard,2,2,1,1,44,50,0,8480803,D,20242025,R,122,Evan Bouchard,28,1.62,EDM,1409.47
52,3.46,0.0,0,0.0,0,43,48,3.19,40,2.66,Jensen,1,0,3,1,27,32,0,8475324,D,20242025,R,54,Nick Jensen,15,0.99,OTT,1257.34
10,3.44,0.0,0,0.0,1,19,8,2.75,36,12.39,Lee,1,1,0,0,4,6,0,8481732,L,20242025,L,7,Andre Lee,4,1.37,LAK,550.26
4,2.89,0.0,0,0.0,0,8,3,2.17,13,9.4,Winterton,0,0,0,0,0,0,0,8482751,C,20242025,R,4,Ryan Winterton,0,0.0,SEA,622.0
86,6.64,0.0,0,0.0,0,44,38,2.93,5,0.38,van Riemsdyk,0,1,1,1,27,30,0,8477845,D,20242025,R,49,Trevor van Riemsdyk,15,1.15,WSH,1058.11
13,2.16,0.0,0,0.0,0,41,10,1.66,70,11.65,Lomberg,0,1,0,0,14,16,0,8479066,L,20242025,L,14,Ryan Lomberg,10,1.66,CGY,527.39
38,3.24,5.0,1,6.0,2,45,28,2.39,84,7.18,Lowry,0,2,1,1,31,37,1,8476392,C,20242025,L,21,Adam Lowry,15,1.28,WPG,935.53
14,3.74,0.0,0,0.0,3,15,8,2.14,12,3.21,Laine,0,2,2,0,12,16,0,8479339,L,20242025,R,15,Patrik Laine,4,1.07,MTL,897.06
16,1.36,0.0,1,1.0,0,44,30,2.55,24,2.04,Johansson,1,0,1,1,24,27,0,8475149,L,20242025,L,36,Marcus Johansson,10,0.85,MIN,959.95
25,1.72,1.0,0,1.0,3,44,35,2.41,17,1.17,Stephenson,0,2,0,0,18,20,0,8476905,C,20242025,L,20,Chandler Stephenson,19,1.3,SEA,1187.02
51,4.21,0.0,0,0.0,0,45,35,2.89,45,3.72,Walker,1,1,1,2,42,47,0,8480336,D,20242025,R,79,Sean Walker,22,1.81,CAR,967.17
26,2.18,1.0,0,1.0,2,44,31,2.61,11,0.92,Dorofeyev,2,2,2,0,29,36,0,8481604,L,20242025,L,39,Pavel Dorofeyev,12,1.01,VGK,971.77
95,8.37,0.0,0,0.0,0,37,29,2.55,32,2.82,Savard,1,1,0,0,12,14,0,8475233,D,20242025,R,19,David Savard,9,0.79,MTL,1103.64
19,6.32,1.0,0,1.0,0,10,7,2.33,7,2.33,Mateychuk,1,0,0,0,3,4,0,8483485,D,20242025,L,9,Denton Mateychuk,4,1.33,CBJ,1080.9
71,3.68,2.0,1,3.0,3,45,59,3.05,37,1.91,Makar,3,7,5,6,50,71,0,8480069,D,20242025,R,118,Cale Makar,39,2.02,COL,1543.28
40,4.02,1.0,1,2.0,1,42,17,1.7,28,2.81,Lundestrom,1,0,1,0,16,18,0,8480806,C,20242025,L,8,Isac Lundestrom,11,1.1,ANA,852.28
8,3.47,0.0,0,0.0,0,9,8,3.47,8,3.47,Barrie,0,0,0,0,3,3,0,8475197,D,20242025,R,10,Tyson Barrie,2,0.86,CGY,919.88
19,2.11,0.0,0,0.0,3,45,13,1.44,68,7.57,Beauvillier,0,2,1,4,24,31,0,8478463,L,20242025,L,31,Anthony Beauvillier,10,1.11,PIT,718.0
68,4.6,1.0,1,2.0,0,44,49,3.32,18,1.21,Kulak,0,2,2,1,19,24,0,8476967,D,20242025,L,46,Brett Kulak,12,0.81,EDM,1207.31
32,3.4,0.0,1,1.0,2,43,23,2.44,147,15.64,McBain,1,2,0,3,21,27,0,8480855,C,20242025,L,25,Jack McBain,9,0.95,UTA,786.72
2,2.82,0.0,0,0.0,0,3,2,2.82,0,0.0,Vlasic,0,0,0,0,0,0,0,8471709,D,20242025,L,2,Marc-Edouard Vlasic,0,0.0,SJS,848.66
23,1.66,1.0,0,1.0,1,43,31,2.24,24,1.73,Johnston,3,2,1,0,44,50,0,8482740,C,20242025,R,57,Wyatt Johnston,20,1.44,DAL,1158.53
23,3.11,0.0,0,0.0,0,38,19,2.57,120,16.27,Jeannot,0,0,0,1,22,23,0,8479661,L,20242025,L,20,Tanner Jeannot,2,0.27,LAK,698.6
29,3.1,0.0,0,0.0,1,42,39,4.17,34,3.63,Wright,0,1,2,0,28,31,0,8483524,C,20242025,R,24,Shane Wright,7,0.74,SEA,801.04
13,1.76,0.0,0,0.0,2,38,20,2.71,50,6.79,Blackwell,1,0,0,2,12,16,0,8476278,C,20242025,R,23,Colin Blackwell,12,1.63,DAL,696.6
32,3.13,0.0,0,0.0,2,41,30,2.93,31,3.03,Frost,0,0,4,0,23,27,0,8480028,C,20242025,L,26,Morgan Frost,17,1.66,PHI,896.63
8,1.3,0.0,0,0.0,0,23,13,2.11,10,1.62,Olofsson,0,2,2,1,14,19,0,8478109,L,20242025,L,33,Victor Olofsson,7,1.14,VGK,960.26
74,6.43,0.0,0,0.0,1,34,55,4.78,32,2.78,Fabbro,0,0,0,1,18,19,0,8479371,D,20242025,R,45,Dante Fabbro,11,0.95,"NSH,CBJ",1217.2
3,2.7,,0,,0,6,3,2.7,0,0.0,Burke,0,0,0,1,2,3,0,8482250,C,20242025,R,1,Callahan Burke,0,0.0,VGK,664.33
21,4.05,0.0,0,0.0,0,33,11,2.12,24,4.63,Ryan,0,0,1,0,8,9,0,8478585,C,20242025,R,10,Derek Ryan,9,1.73,EDM,564.63
24,1.95,2.0,1,3.0,1,42,37,3.01,55,4.48,Sillinger,0,1,0,2,26,29,0,8482705,C,20242025,L,36,Cole Sillinger,16,1.3,CBJ,1052.21
52,4.7,0.0,0,0.0,0,32,28,2.53,27,2.44,Spurgeon,1,1,4,0,15,21,1,8474716,D,20242025,R,39,Jared Spurgeon,13,1.17,MIN,1242.81
0,0.0,,0,,0,1,0,0.0,1,7.96,Jenik,0,0,0,0,0,0,0,8480890,C,20242025,L,1,Jan Jenik,0,0.0,OTT,452.0
18,1.48,0.0,0,0.0,2,44,38,3.13,8,0.65,Teravainen,2,1,0,0,22,25,0,8476882,C,20242025,L,29,Teuvo Teravainen,8,0.65,CHI,992.2
0,0.0,,0,,0,7,1,0.84,7,5.89,Brisson,0,0,0,1,4,5,0,8482153,C,20242025,L,4,Brendan Brisson,1,0.84,VGK,610.57
18,1.33,1.0,1,2.0,1,43,36,2.67,30,2.23,Kadri,1,3,5,2,37,48,0,8475172,C,20242025,L,81,Nazem Kadri,17,1.26,CGY,1125.2
28,2.5,0.0,0,0.0,1,43,47,4.2,46,4.11,Schmidt,1,0,1,1,20,23,0,8477220,D,20242025,L,40,Nate Schmidt,16,1.43,FLA,936.58
21,1.76,2.0,2,4.0,3,33,24,2.02,16,1.34,Lehkonen,1,3,3,0,33,40,0,8477476,L,20242025,L,28,Artturi Lehkonen,7,0.58,COL,1295.39
51,4.07,0.0,0,0.0,3,45,48,3.83,49,3.91,Bogosian,0,1,1,2,23,27,0,8474567,D,20242025,R,43,Zach Bogosian,13,1.03,MIN,1000.22
15,2.03,0.0,0,0.0,0,40,20,2.71,60,8.15,Eyssimont,0,0,0,0,26,26,0,8479591,C,20242025,L,28,Michael Eyssimont,4,0.54,TBL,662.15
39,2.75,0.0,0,0.0,1,45,41,2.89,38,2.68,Chatfield,0,1,3,4,40,48,0,8478970,D,20242025,R,60,Jalen Chatfield,15,1.05,CAR,1133.06
0,0.0,0.0,0,0.0,0,5,1,1.12,8,8.97,Aman,0,1,0,0,0,1,0,8482496,C,20242025,L,2,Nils Aman,0,0.0,VAN,642.0
10,7.29,0.0,0,0.0,0,7,2,1.45,13,9.47,Brown,0,0,0,0,3,3,0,8477384,D,20242025,R,5,Joshua Brown,0,0.0,EDM,705.28
94,5.59,1.0,0,1.0,1,43,79,4.69,114,6.78,Weegar,1,1,7,1,41,51,0,8477346,D,20242025,R,90,MacKenzie Weegar,28,1.66,CGY,1407.23
37,5.1,0.0,0,0.0,1,41,22,3.03,100,13.79,Malenstyn,1,1,2,1,17,22,0,8479359,L,20242025,L,17,Beck Malenstyn,5,0.68,BUF,636.31
11,1.85,0.0,0,0.0,0,31,9,1.51,61,10.29,Fischer,0,1,0,0,12,13,0,8478432,R,20242025,R,13,Christian Fischer,4,0.67,DET,688.38
14,2.04,0.0,0,0.0,2,32,21,3.07,26,3.8,Kampf,0,0,0,0,8,8,0,8480144,C,20242025,L,6,David Kampf,8,1.17,TOR,769.09
26,2.34,1.0,0,1.0,1,43,24,2.16,13,1.17,Hayton,1,2,5,4,34,46,0,8480849,C,20242025,L,31,Barrett Hayton,9,0.81,UTA,927.97
70,4.77,2.0,0,2.0,0,40,49,3.34,47,3.2,Pettersson,0,0,0,1,34,35,0,8477969,D,20242025,L,49,Marcus Pettersson,20,1.36,PIT,1318.72
19,2.91,0.0,0,0.0,0,41,20,3.06,50,7.66,Kupari,0,0,0,1,14,15,0,8480845,C,20242025,R,15,Rasmus Kupari,7,1.07,WPG,572.46
14,5.45,,0,,0,10,8,3.11,7,2.72,Mukhamadullin,0,0,0,0,8,8,0,8482166,D,20242025,L,10,Shakir Mukhamadullin,3,1.16,SJS,923.9
11,1.4,0.0,1,1.0,3,44,14,1.78,99,12.62,Koepke,1,1,2,0,20,24,0,8481043,L,20242025,L,21,Cole Koepke,6,0.76,BOS,641.59
2,10.32,,0,,0,1,0,0.0,1,5.16,Santini,0,0,0,0,2,2,0,8477463,D,20242025,R,0,Steven Santini,0,0.0,TBL,697.0
34,4.05,0.0,0,0.0,0,28,19,2.26,127,15.14,Lauzon,0,0,1,0,14,15,0,8478468,D,20242025,L,30,Jeremy Lauzon,4,0.47,NSH,1078.28
0,0.0,,0,,0,1,2,8.46,0,0.0,Callahan,0,0,0,0,0,0,0,8480828,D,20242025,L,0,Michael Callahan,0,0.0,BOS,851.0
16,2.21,0.0,0,0.0,0,26,25,3.45,14,1.93,Jones,0,1,2,1,18,22,0,8481708,D,20242025,L,13,Zac Jones,7,0.96,NYR,1001.92
3,1.06,,0,,0,19,13,4.59,11,3.88,Fasching,0,0,2,0,8,10,0,8477392,R,20242025,R,6,Hudson Fasching,5,1.76,NYI,536.15
26,5.78,,0,,0,15,18,4.0,24,5.33,Crevier,0,0,0,0,8,8,0,8481806,D,20242025,R,14,Louis Crevier,2,0.44,CHI,1078.73
16,2.1,0.0,0,0.0,1,37,30,3.94,43,5.65,Bolduc,0,1,2,0,27,30,0,8482737,C,20242025,L,41,Zack Bolduc,11,1.44,STL,739.97
4,5.0,,0,,0,5,1,1.25,5,6.25,Athanasiou,0,0,0,0,1,1,0,8476960,C,20242025,L,3,Andreas Athanasiou,1,1.25,CHI,575.6
16,1.3,1.0,1,2.0,5,39,19,1.55,40,3.27,Thompson,1,8,4,1,45,60,0,8479420,C,20242025,R,80,Tage Thompson,14,1.14,BUF,1129.0
0,0.0,,0,,0,4,1,1.06,6,6.4,Luchanko,0,0,0,1,2,3,0,8484779,C,20242025,R,4,Jett Luchanko,1,1.06,PHI,843.25
3,9.56,,0,,0,2,0,0.0,10,31.88,Hayden,0,0,0,0,1,1,0,8477401,C,20242025,R,2,John Hayden,0,0.0,SEA,564.5
23,3.63,1.0,0,1.0,0,21,18,2.84,22,3.47,Blankenburg,0,2,0,1,15,18,1,8483565,D,20242025,R,23,Nick Blankenburg,7,1.1,NSH,1084.76
15,3.74,1.0,0,1.0,0,24,10,2.49,48,11.99,Lauko,0,1,0,0,11,12,0,8480880,C,20242025,L,7,Jakub Lauko,4,0.99,MIN,600.12
22,2.91,1.0,0,1.0,2,35,16,2.11,16,2.11,Drury,0,5,1,0,24,30,0,8480835,C,20242025,L,22,Jack Drury,4,0.52,CAR,776.97
11,1.59,0.0,0,0.0,2,30,24,3.48,82,11.9,Pacioretty,0,2,1,0,28,31,0,8474157,L,20242025,L,20,Max Pacioretty,4,0.58,TOR,826.23
2,14.96,,0,,0,1,0,0.0,0,0.0,Hunt,0,0,0,0,1,1,0,8482094,D,20242025,L,2,Daemon Hunt,1,7.48,MIN,481.0
7,0.56,0.0,0,0.0,1,42,43,3.44,19,1.52,Peterka,5,5,1,1,43,56,0,8482175,R,20242025,L,67,JJ Peterka,11,0.88,BUF,1070.26
23,1.66,1.0,0,1.0,5,45,32,2.31,31,2.24,Rossi,0,6,1,2,35,45,0,8482079,C,20242025,L,33,Marco Rossi,10,0.72,MIN,1103.46
0,0.0,,0,,0,2,1,4.28,6,25.71,Watson,0,0,0,0,0,0,0,8475766,L,20242025,R,0,Austin Watson,0,0.0,DET,420.0
22,3.97,0.0,0,0.0,1,31,22,3.97,81,14.62,Harkins,0,1,1,1,8,11,0,8478424,C,20242025,L,14,Jansen Harkins,12,2.16,ANA,643.19
18,1.74,0.0,0,0.0,3,38,25,2.42,16,1.55,Carlsson,2,1,2,0,23,28,1,8484153,C,20242025,L,27,Leo Carlsson,7,0.67,ANA,977.23
7,0.51,1.0,2,3.0,3,41,49,3.63,9,0.66,Panarin,5,8,5,3,63,84,0,8478550,L,20242025,R,95,Artemi Panarin,9,0.66,NYR,1185.04
17,1.2,4.0,2,6.0,5,40,67,4.74,17,1.2,Kucherov,1,6,0,5,46,58,0,8476453,R,20242025,L,92,Nikita Kucherov,13,0.91,TBL,1272.05
13,1.04,0.0,0,0.0,1,39,25,2.01,34,2.73,Hyman,1,2,3,1,42,49,0,8475786,L,20242025,R,33,Zach Hyman,9,0.72,EDM,1147.66
0,0.0,,0,,0,1,0,0.0,5,35.5,Denisenko,0,0,0,0,1,1,0,8480844,L,20242025,R,1,Grigori Denisenko,0,0.0,VGK,507.0
16,2.35,0.0,1,1.0,0,24,19,2.8,23,3.39,Zegras,1,3,0,1,15,20,0,8481533,C,20242025,L,19,Trevor Zegras,7,1.03,ANA,1017.2
6,3.02,0.0,0,0.0,0,10,12,6.05,10,5.04,Jiricek,0,0,0,0,4,4,0,8483460,D,20242025,R,9,David Jiricek,3,1.51,"CBJ,MIN",713.3
25,2.27,1.0,1,2.0,1,42,29,2.64,32,2.91,Smith,1,3,2,1,21,28,0,8475191,R,20242025,L,21,Reilly Smith,15,1.36,NYR,940.61
21,4.15,0.0,0,0.0,0,17,16,3.16,13,2.57,Forbort,0,0,2,1,6,9,0,8475762,D,20242025,L,23,Derek Forbort,5,0.99,VAN,1069.29
1,2.25,0.0,0,0.0,0,2,1,2.25,1,2.25,Kerins,0,0,0,0,1,1,0,8482209,C,20242025,L,3,Rory Kerins,0,0.0,CGY,799.0
84,5.39,2.0,1,3.0,0,43,51,3.27,32,2.05,Lindell,1,0,0,0,25,26,0,8476902,D,20242025,L,45,Esa Lindell,24,1.54,DAL,1304.32
25,1.66,2.0,2,4.0,5,45,47,3.12,5,0.33,Connor,2,9,0,1,36,48,1,8478398,L,20242025,L,72,Kyle Connor,16,1.06,WPG,1202.15
0,0.0,0.0,0,0.0,0,6,7,6.93,8,7.92,Poulin,0,0,0,0,5,5,0,8481591,R,20242025,L,1,Sam Poulin,2,1.98,PIT,605.83
9,0.79,1.0,0,1.0,1,44,33,2.9,44,3.87,Bjorkstrand,0,6,2,3,26,37,0,8477416,R,20242025,R,42,Oliver Bjorkstrand,15,1.32,SEA,928.22
18,2.31,2.0,0,2.0,0,33,21,2.69,35,4.49,Amadio,2,4,0,1,19,26,0,8478020,R,20242025,R,16,Michael Amadio,13,1.67,OTT,849.09
2,3.76,,0,,0,2,5,9.4,1,1.88,Lagesson,0,0,0,0,1,1,0,8478021,D,20242025,L,1,William Lagesson,0,0.0,DET,957.0
8,2.67,0.0,0,0.0,0,21,6,2.0,70,23.39,Helenius,0,0,1,0,9,10,0,8482726,C,20242025,L,10,Samuel Helenius,1,0.33,LAK,513.0
27,2.69,1.0,1,2.0,1,35,31,3.09,13,1.29,Karlsson,0,0,3,2,39,44,0,8476448,C,20242025,L,40,William Karlsson,9,0.89,VGK,1029.31
28,4.4,0.0,0,0.0,0,37,9,1.41,20,3.14,Wahlstrom,1,1,1,2,10,15,0,8480789,R,20242025,R,22,Oliver Wahlstrom,4,0.62,"NYI,BOS",618.56
